file_path,transcription
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry016_spk015.wav,Biru mu.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry017_spk015.wav,Awsan da ka pota.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry018_spk015.wav,Masaya ku ngeni.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry019_spk015.wav,Maralas mukung apapakayli.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry020_spk015.wav,Kagigising ku pa.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry021_spk015.wav,Dakal ku gawan ngening aldo.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry022_spk015.wav,Nukarin ka ibat?
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry023_spk015.wav,Mako naka ken.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry024_spk015.wav,Nanu nang oras?
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry025_spk015.wav,Lukluk naka keta.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry026_spk015.wav,Tikdo kang masalese.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry027_spk015.wav,Nanung gagawan mu?
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry028_spk015.wav,"Munta tamu keta,"
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry029_spk015.wav,Ita mu.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry030_spk015.wav,Kaluguran daka.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry031_spk015.wav,Balamu alang migaganaka keka
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry032_spk015.wav,Mayap a abak!
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry033_spk015.wav,Mayap a gatpanapun!
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry034_spk015.wav,Mayap a bengi!
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry035_spk015.wav,Tipa ku.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry036_spk015.wav,Manik ku.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry037_spk015.wav,Mag dane kung kayli
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry038_spk015.wav,Mag dane kung wanan.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry039_spk015.wav,Mako tana.
data/Cleaned_Audio_Files/(022) Michelle/cat15_entry040_spk015.wav,Lagwa mu.
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry001_spk023.wav,Malyari meng pakidwag kanaku ing charger keng lamesa? Kaylangan keng i-charge ing selpon ku ngeni.
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry002_spk023.wav,"O sige, oini na. Pakisabi mu namu kaku nung atin ka pang kailangan."
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry003_spk023.wav,"E me kakalingwang isara ing pasbul kalako mu, lalu na nung alang tau keng bale."
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry004_spk023.wav,"Uwa, siguraduan kung maka sara ya, salamat keng paganaka"
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry005_spk023.wav,Malyari mukung sopan ipanik deng bag areni? Milalu la kasi mabayat para kanaku.
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry006_spk023.wav,Alang problema. Ibwat ko deng aliwa ban mas maligwa keka.
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry007_spk023.wav,Malyari meng i-email ing report kanaku bayu miras alas singku? Bantang a-review ke pa bayu ing pulung.
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry008_spk023.wav,"Awa sige, ibie ke keka bayu ita. Sana makasaup ya keka king pulung."
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry009_spk023.wav,"Panayan muku keng arap, kwanan kemu ing jacket ku kayi lumwal nku."
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry010_spk023.wav,"E ka mamaligwa, panenayan daka keni"
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry011_spk023.wav,Malyari meng palino pasibayu ing sinabi mu? Ali ke kasi ikwa nung nanung buri mung sabyan.
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry012_spk023.wav,O sige. Sabyan keng mas malino keka ngeni
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry013_spk023.wav,Tuknang kapa mag-scroll tsaka ka makiramdam. Atin kung sabyang maulaga.
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry014_spk023.wav,"Ay, panupaya.  Makiramdam naku, nanu ya ing sabyan mu?"
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry015_spk023.wav,"Malyaring bagalan me ing pamagasalita mu ban antindyan daka, ali ke mumunang lengguwahe ing Inglis."
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry016_spk023.wav,"Ah, uwa.. Bagalan kuna. Pasensya naka ne."
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry017_spk023.wav,"Paganaka mu kanaku a tugtugan ko deng tanaman bukas abak, pota langi no naman."
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry018_spk023.wav,Alang problema. Mumunang sabyan ku keka ita kinabukasan
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry019_spk023.wav,"Sabyan mu ing tutu kanaku, mas buri kung damdaman direkta ing tutu."
data/Cleaned_Audio_Files/(023) Cecilia/cat11_entry020_spk023.wav,"Respetwan ku ita, ala kung sasalikut keka."
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry001_spk023.wav,Inalben ke ing pamag albug naning aldo keng gulut na ning bunduk
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry002_spk023.wav,Kasanting daramdaman. Sana ikit ke mu naman.
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry003_spk023.wav,Mabagal kung linakad pasibayu keng kwartung letratuan. Balang pinta balamu metung yang istorya
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry004_spk023.wav,Buri ke istung magsalita ya ing sining nang anti ita.
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry005_spk023.wav,"Lupa yang abandunadu ing baleng ayta, atin neng tanaman keng pader, alikabuk gyang nokarin"
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry006_spk023.wav,Balamu mekalingwan yang pilang banwa
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry007_spk023.wav,"Kala-kalake ka keng basung ayan,i bat yapa kang apu ku iyan."
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry008_spk023.wav,E ka mikakunu. Tatalnan keng masalese.
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry009_spk023.wav,Ikit ko deng lumang letratrung akalingwan kuna.
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry010_spk023.wav,Makananu kalalam naka tiran ning memorya.
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry011_spk023.wav,"Inyang dinatang ne ing uran, tinikdo kumu keta."
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry012_spk023.wav,"Ing bawu na ning uran, parati nakung babalik keng kakung kayanakan."
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry013_spk023.wav,"Asna kasikan ing boses na, kabang babasan ne ing sulat."
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry014_spk023.wav,Mabayat siguru ing panamdaman na nita.
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry015_spk023.wav,"Masalusu kung milayi, ditak namu e dana agyu deng bitis ku."
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry016_spk023.wav,"Kayi ali ka tinuknang, sikan ning lub ita."
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry017_spk023.wav,"Anyang magkanta ya, ya mu ing ikit naning mata ku."
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry018_spk023.wav,Apin yan tutung panamdaman ning tutung prisensya.
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry019_spk023.wav,"Atyu ku king gilid na ning entabladu, mag nerbyus oneng makasadya ku"
data/Cleaned_Audio_Files/(023) Cecilia/cat13_entry020_spk023.wav,Oneng tinakbang kapa mu rin payarap.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry001_spk023.wav,Komusta na ka ngeni?
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry002_spk023.wav,Mayap naku man.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry003_spk023.wav,Katsura mu.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry004_spk023.wav,Maranup ku.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry005_spk023.wav,Nokarin ka?
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry006_spk023.wav,Atyu ku keng dalan.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry007_spk023.wav,Nanung pisabyan tamu?
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry008_spk023.wav,Panupaya
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry009_spk023.wav,Mangan tana.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry010_spk023.wav,Matsura ing panaun.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry011_spk023.wav,Mayap a aldo!
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry012_spk023.wav,Dakal a salamat!
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry013_spk023.wav,Lupa kang malagu ngeni.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry014_spk023.wav,Manaya ka saguli.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry015_spk023.wav,Alang nanu man!
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry016_spk023.wav,Biru mu.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry017_spk023.wav,Awsan da ka pota.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry018_spk023.wav,Masaya ku ngeni.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry019_spk023.wav,Maralas mukung apapakayli.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry020_spk023.wav,Kagigising ku pa.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry021_spk023.wav,Dakal ku gawan ngening aldo.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry022_spk023.wav,Nukarin ka ibat?
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry023_spk023.wav,Mako naka ken.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry024_spk023.wav,Nanu nang oras?
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry025_spk023.wav,Lukluk naka keta.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry026_spk023.wav,Tikdo kang masalese.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry027_spk023.wav,Nanung gagawan mu?
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry028_spk023.wav,"Munta tamu keta,"
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry029_spk023.wav,Ita mu.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry030_spk023.wav,Kaluguran daka.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry031_spk023.wav,Balamu alang migaganaka keka
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry032_spk023.wav,Mayap a abak!
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry033_spk023.wav,Mayap a gatpanapun!
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry034_spk023.wav,Mayap a bengi!
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry035_spk023.wav,Tipa ku.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry036_spk023.wav,Manik ku.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry037_spk023.wav,Mag dane kung kayli
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry038_spk023.wav,Mag dane kung wanan.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry039_spk023.wav,Mako tana.
data/Cleaned_Audio_Files/(023) Cecilia/cat15_entry040_spk023.wav,Lagwa mu.
data/Cleaned_Audio_Files/(024) Julia/cat10_entry001_spk024.wav,Atyu naka keng mall?
data/Cleaned_Audio_Files/(024) Julia/cat10_entry002_spk024.wav,"Ali pa, maglakad ku ibat  keng bus stop ngeni."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry003_spk024.wav,Sanung pasbul ing gagamitan mu?
data/Cleaned_Audio_Files/(024) Julia/cat10_entry004_spk024.wav,"Ita keng malapit food court, mas malapit ya."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry005_spk024.wav,"Sige, panenayan daka keng escalator."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry006_spk024.wav,Ibat ka keng bandang pangulu o bandang mauli?
data/Cleaned_Audio_Files/(024) Julia/cat10_entry007_spk024.wav,"Ibat ku keng mauli, malala ya ing trapik."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry008_spk024.wav,Akikit me ing fountain keng libutad?
data/Cleaned_Audio_Files/(024) Julia/cat10_entry009_spk024.wav,"Wa, limpasan ku ne ngeni."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry010_spk024.wav,"Likoru ka king wanan kaybat ning fountain, atyu ya ing escalator karin."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry011_spk024.wav,"Ikwa ku ne, mukyat naku kanyan."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry012_spk024.wav,Atsu na ka pin keng kadwang palapag?
data/Cleaned_Audio_Files/(024) Julia/cat10_entry013_spk024.wav,"Wa, makatuknang ku malapit keng bookstore."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry014_spk024.wav,"Sige, lumakad naku papunta ken."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry015_spk024.wav,Akikit mu kung menibat keng kayli?
data/Cleaned_Audio_Files/(024) Julia/cat10_entry016_spk024.wav,"Ali pa, lalawen kula reng tau."
data/Cleaned_Audio_Files/(024) Julia/cat10_entry017_spk024.wav,Pepepe ku ngeni ban akakit mu ku.
data/Cleaned_Audio_Files/(024) Julia/cat10_entry018_spk024.wav,Ayta pala ika! Lumapit naku.
data/Cleaned_Audio_Files/(024) Julia/cat10_entry019_spk024.wav,Lumakad tamu diretsu keng food court.
data/Cleaned_Audio_Files/(024) Julia/cat10_entry020_spk024.wav,Atyu ya mu keng wanan.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry001_spk024.wav,Pasalamat ku king dakal a suportang tinggap ku kabang daralan kung masakit a panaun.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry002_spk024.wav,"Inarap meng masalese, akakit ke."
data/Cleaned_Audio_Files/(024) Julia/cat12_entry003_spk024.wav,"Ing pelikulang ayta, e ke asahan, ginaga ku pin."
data/Cleaned_Audio_Files/(024) Julia/cat12_entry004_spk024.wav,"Yaku man, lakwas yang malungkut pala ita keng asahan ku."
data/Cleaned_Audio_Files/(024) Julia/cat12_entry005_spk024.wav,Mabubusit ku ustung deng aliwang tau e la makiramdam bayu la salangsang.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry006_spk024.wav,"Ayntindyan daka, dakal bisang magsalita pero ditak la mu ding bisang makiramdam."
data/Cleaned_Audio_Files/(024) Julia/cat12_entry007_spk024.wav,Neng ka sigasig keng pamanyaup keng kapaligiran.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry008_spk024.wav,Tatalangan ke ing dedikasyun na.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry009_spk024.wav,"Kakarug ku bayu ing interbyu, oneng masalese neman"
data/Cleaned_Audio_Files/(024) Julia/cat12_entry010_spk024.wav,Ikit mo? Mas preparadu ka kesa keng inisip mu.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry011_spk024.wav,Mababalisa ku tagana kareng mataung lugal.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry012_spk024.wav,"Nung makanyan, magdatun tamu keng lugar a taimik, nung makasaup ita."
data/Cleaned_Audio_Files/(024) Julia/cat12_entry013_spk024.wav,Pagmaragul ku nung makananu kalawut ing disan mu.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry014_spk024.wav,"Dakal a salamat, dakal yang  kabaldugan neng ibat ya keka."
data/Cleaned_Audio_Files/(024) Julia/cat12_entry015_spk024.wav,Mebigla ku keng balita. Mengaylangan kung oras ban i prosesu ita
data/Cleaned_Audio_Files/(024) Julia/cat12_entry016_spk024.wav,"Kwanan mu ngan ing oras a kaylangan mu, ing pagprosesu mangaylangan ya namang oras."
data/Cleaned_Audio_Files/(024) Julia/cat12_entry017_spk024.wav,Lupa yang buysit oneng e ya bisang makisabi.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry018_spk024.wav,"Siguru, kaylangan na pang magdili-dili."
data/Cleaned_Audio_Files/(024) Julia/cat12_entry019_spk024.wav,Isip ku balang metung dapat atin la pang pangadwang tsansa.
data/Cleaned_Audio_Files/(024) Julia/cat12_entry020_spk024.wav,"Tutu, magbayu la deng tau, ampon mangalilangan yang oras ban sumulung."
data/Cleaned_Audio_Files/(024) Julia/cat14_entry001_spk024.wav,"Kakagising ku pa, mengan na ka?"
data/Cleaned_Audio_Files/(024) Julia/cat14_entry002_spk024.wav,"Isipan kung lakton ngeni, bisa ka?"
data/Cleaned_Audio_Files/(024) Julia/cat14_entry003_spk024.wav,"Ala ku man gewa pepatingapun, ika tin ka?"
data/Cleaned_Audio_Files/(024) Julia/cat14_entry004_spk024.wav,Atin kung ikit a megpaganaka kanaku keka.
data/Cleaned_Audio_Files/(024) Julia/cat14_entry005_spk024.wav,Bisa kung lumwal. Ika bisa ka naman lumwal?
data/Cleaned_Audio_Files/(024) Julia/cat14_entry006_spk024.wav,Akalingwan ke ing buri kung sabyan ku keka.
data/Cleaned_Audio_Files/(024) Julia/cat14_entry007_spk024.wav,"Nakung katamad ngeni, ika man?"
data/Cleaned_Audio_Files/(024) Julia/cat14_entry008_spk024.wav,"Yaku man, sasambut ya ing pagkeran ku."
data/Cleaned_Audio_Files/(024) Julia/cat14_entry009_spk024.wav,Meglutu ku ngeni… ali ya masalese ing keyaryan.
data/Cleaned_Audio_Files/(024) Julia/cat14_entry010_spk024.wav,Nang milyari? Dilukan me?
data/Cleaned_Audio_Files/(024) Julia/cat14_entry011_spk024.wav,Paninintunan ku ing maki talamitam keka.
data/Cleaned_Audio_Files/(024) Julia/cat14_entry012_spk024.wav,"Yaku man, gawan taya yan keng misan."
data/Cleaned_Audio_Files/(024) Julia/cat14_entry013_spk024.wav,Buri ku ing anti ining aldo.
data/Cleaned_Audio_Files/(024) Julia/cat14_entry014_spk024.wav,Matahimik ampon simpli.
data/Cleaned_Audio_Files/(024) Julia/cat14_entry015_spk024.wav,"Ali ku mipapatudtud kerakalan, ika man?"
data/Cleaned_Audio_Files/(024) Julia/cat14_entry016_spk024.wav,"Yaku man, asne sigla ing utak ku."
data/Cleaned_Audio_Files/(024) Julia/cat14_entry017_spk024.wav,"Manalbe kung pelikula ngeni, nanung alben mu ngeni?"
data/Cleaned_Audio_Files/(024) Julia/cat14_entry018_spk024.wav,Alben keng pasibayu itang pelikulang sinabi mu kanaku!
data/Cleaned_Audio_Files/(024) Julia/cat14_entry019_spk024.wav,"Ali ku bisang gumastus, oneng menakit kung buri ku."
data/Cleaned_Audio_Files/(024) Julia/cat14_entry020_spk024.wav,"Salwan me!, libri me ing sarili mu."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry001_spk025.wav,"Migigising kung ala sais ning abak, umpisan ke abak kung atyat ke ing katawan ku, lawen ke ing cellphone ku."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry002_spk025.wav,Karanun naman. Magkasakit kang migigising neng abak aldo-aldo?
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry003_spk025.wav,"Ali naman, mesane naku. Kaybat, daretsu naku banyu ban mandilu."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry004_spk025.wav,"Maralas keng  nanamnaman ing oras ku balang abak, lakwas na neng sabadu, at duminggu."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry005_spk025.wav,"E daka sisyan, panga alas syete y medya ning abak mamako naku ban e ku matawli king mumuna kung klasi."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry006_spk025.wav,"Masanting ya ita. Yaku kasi maralas kung mamaligwa, mamangan ka neng bayu ka mako?"
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry007_spk025.wav,"Wa, magsadya ya i ima kung nasi, ebun ampong batirul kabang gagayak kami."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry008_spk025.wav,"Masanting yang daramdaman ita, deng abak kunaman medyu magulu la, nengkayi, e naku mamangan almusal."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry009_spk025.wav,"Ing atsi ku ampo yaku, sabe kaming mamangan bayu kami mako bale."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry010_spk025.wav,Makapasno ita. Lalakaran miyang koya ku ing papunta eskuwela.
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry011_spk025.wav,"Parewu tamu, nang kasanting istung atin kang abe maglakad, lalu na neng abak."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry012_spk025.wav,"Wapen, istung atsu naku eskuwela, parewu yamu ing iskedyul: inglis, math ampo PE."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry013_spk025.wav,"Yaku man, kayi kayari naning klasi ku, muli naku ban magpaynawa, kayari nanita magrebyu ku kayi gawan ko deng katuldwanan ku."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry014_spk025.wav,"Madisiplina ka, susubukan ku naman magaral, pero malilibang ku."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry015_spk025.wav,"Ikwa daka keta, kayari manigaral. Sosopan ke i ma ku keng apunan"
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry016_spk025.wav,"Keng bale mi naman, sabe-sabe kamin ngan mamangan."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry017_spk025.wav,"Parewu kekami, ini ing metung a peka paburitu kung keng aldo."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry018_spk025.wav,Kaybat apunan? Atin ka pang oras para kekang sarili?
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry019_spk025.wav,"Ditak. mamasa kung libru, manalbe, o mamyalung ku kayabe deng kaluguran ku online."
data/Cleaned_Audio_Files/(025) Teresita/cat01_entry020_spk025.wav,"Masanting ya ing aldo mu ah, subukan keng tukyan ing rutina mu."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry001_spk025.wav,Mayap a abak! Aku y [name]. Makuswelu kung mikit-ikit tamu kening kekatang balayan.
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry002_spk025.wav,Mayap a abak! Matula kung akilala daka. Bayu ka ba keni?
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry003_spk025.wav,"Wa, kalilipat ku pa mu keting kasumangid bale. Aisip kung dapat magumpisa kung magpakilala kareng taung maralas ku kanyang akakit."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry004_spk025.wav,Masanting yang ideya yan. Deng tau keti maganaka la.
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry005_spk025.wav,"Susubukan kung tumiman, lumawe karing mata da, ampon mangutang nung makananu ya ing aldo ning metung a tau nung akit ke keng mumunang besis."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry006_spk025.wav,"At ing magalang a pamanatu keng metung a tau, kalupa ning pamangamanung ""Mayap a gatpanapun"" potang lulub la keng kwartu."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry007_spk025.wav,"Gyang aku! Nung atin kung bisita, sisiguraduan kung saganan ku la keng pasbul at dinan kung nanu mang inuman o kanan."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry008_spk025.wav,Masanting yan. Makanyan ku naman gagawan. Abse ke mu naman ing  “salamat” kaybat keng akilala ing metung a tau.
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry009_spk025.wav,"Tutu pin, lakwas na kareng mas pormal a sitwasyun, kalupa da reng pamitipun. Gagamit ka namang pormal a pamag mananu?"
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry010_spk025.wav,"Wa. King propesyunal a lugal, mas buri kung sasabyan ing “Mayap a abak, Sir’ o kaya naman “Mayap a gatpanapun, Ma’am.”"
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry011_spk025.wav,"Tutu pin. Potang magpakilala ku keng metung a pamitipun, malino kung sasabyan ing lagyu ku ampon pamalino ku ing kanakung tungkulan o bakit atyu ku karin."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry012_spk025.wav,"At king eskwela naman, maralas ku lang atwan deng mestra ku balang abak. Iti ing paralan ku para ipakit ing respetu."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry013_spk025.wav,Masanting ita! At nanu ing gagawan mu nung akalingwan me ing lagyu ning metung a tau kaybat meng akatagmu?
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry014_spk025.wav,Ing tutu mu? Kutnangan ku la mung pasibayu. Kaybat subukan kung ganakan keng tutuking panaun.
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry015_spk025.wav,Misan pakilala ku la reng kakaluguran ku keng metung at metung kareng pamitipun ban lakwas lang maging komportabli. Gagawan mu naman ita?
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry016_spk025.wav,"Wa. At nung masalese ing pamipakilala, keraklan mililibe keng numeru ning teleponu o social media handles ban manatili kung makipag-ugnayan."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry017_spk025.wav,"Mayap yan! Kayi pala, neng manatu ka kareng matwa keng pamilya mu, atin kang gagawang aliwa?"
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry018_spk025.wav,"Wa, tiru da kung dukung ditak o siklod neng mamye galang kareng makatua, lalu na kareng reunion o neng holidays."
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry019_spk025.wav,Aku man. Metung yang simpleng bage ban plato ing respetu. Parati ku la namang kukomustan reng pengari da reng kakaluguran ku neng mamasyal ku karela.
data/Cleaned_Audio_Files/(025) Teresita/cat02_entry020_spk025.wav,Masaya kung makitalamitam keka. Malaus ka keti king balayan!
data/Cleaned_Audio_Files/(025) Teresita/cat03_entry001_spk025.wav,"Ing pamilya ku malapit kami king metung at metung. Agyang atin kami ngan gagawan, siguraduan ming atin kaming oras ban abe-abe kaming mangan apunan."
data/Cleaned_Audio_Files/(025) Teresita/cat03_entry002_spk025.wav,"Ikami mu naman. Agyang makananu ya kagulu ing aldo, lukluk kami ngan at mangamanu kabang mamangan apunan."
data/Cleaned_Audio_Files/(025) Teresita/cat03_entry003_spk025.wav,"Atin kung adwang kapatad a lalaki at metung a babai, mipapate kami misan dapot potang atin linwal a seryusung bage, saupan mi ya ing balang metung."
data/Cleaned_Audio_Files/(025) Teresita/cat03_entry004_spk025.wav,"Gyang aku. Atin kung atlung kapatad at mipapate kami misan. Dapot nung ating importanti, parati kaming atyu para keng balang metung."
data/Cleaned_Audio_Files/(025) Teresita/cat03_entry005_spk025.wav,"At deng pengari ku, miyasawa nalang dakal a banwa at angga man ngeni mikalugud la pa. Mag-movie date la pa rin."
data/Cleaned_Audio_Files/(025) Teresita/cat03_entry006_spk025.wav,"Para kaku, ing weekend ing paborito ku. Papasyalan mi la reng apu ku, at mitipun la reng buung pamilya mi. Menasa atin pamangan, tula, ampon kwentuan."
data/Cleaned_Audio_Files/(025) Teresita/cat03_entry007_spk025.wav,"Oh, parehu tamu! Deng pamitipun mi masigla dapot masaya. Deng mapilan kareng makatulang istorya lulwal la kanita."
data/Cleaned_Audio_Files/(025) Teresita/cat03_entry008_spk025.wav,Ala nang masanting pa nung ganakan itang panaung milabas at mipapangayli keng mabilug a bengi.
