file_path,transcription
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry009_spk008.wav,"At potang lulwal kami neng gatpanapun, pane kung pupunta kareng street food kalupa ning fish balls, kwek-kwek, o isaw."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry010_spk008.wav,"Aku man. Mura la, manyaman la, at magpaganaka la kaku keng high school."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry011_spk008.wav,Tiru na kung ma ku nung makananu maglutung sigang. Buri kung kakanan iti neng mauran.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry012_spk008.wav,Alang maka agwanta keng pali ning silyo ning sigang potang makulimlim ya ing kilwal.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry013_spk008.wav,Maralas kaming magnipun prutas kalupa da reng mangga ampo sagin anting pagmayumu.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry014_spk008.wav,"Wa, mag stock kami naman. Metung yang masustansyang alternatibu."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry015_spk008.wav,"Neng sabadu-duminggu, aku ampo reng kapatad ku maglutu kaming cookies ampo cakes. Manyaman ing bawu ning bale."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry016_spk008.wav,"Keng bale mi, maralas kaming maglutu brownies ampo kakanan mi lang bayu ibat keng oven."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry017_spk008.wav,Miminum kung dakal a danum aldo-aldo ban manatili kung masikan.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry018_spk008.wav,Mayap a gawi yan! Susubukan ku naman pangilagan ing soft drinks.
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry019_spk008.wav,"Maralas kaming pupunta palengki para kareng sagiwang gule, karni, ampo seafood."
data/Cleaned_Audio_Files/(008) Gieal/cat05_entry020_spk008.wav,I kami mu rin. Ala nang masanting pa kareng sagiwang sangkap neng maglutu.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry001_spk008.wav,"Balang abak, sake kung dyip papunta eskwela. Parati kung mamako maranun ban pangilagan ing traffic."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry002_spk008.wav,Diyang aku. Mebyasa kung mako mas maranun o mitauli ku.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry003_spk008.wav,"Megplanu kami keng bakasyon ning pamilya mi anyang milabas a bulan, meg-book kaming flights ampo hotel maranun."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry004_spk008.wav,Mayap yan! Gewa mi ya naman ita keng milabas a summer. Mekaligtas kami keng dakal a stress.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry005_spk008.wav,Maralas maglakad ku mu papunta keng grocery. Mas mura ya kesa keng magmaneho.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry006_spk008.wav,Oyta ing gagawan ku potang e ku mamalagwa. Masanting mu naman para keng kapaligiran.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry007_spk008.wav,"Neng mauran, i tatang ku ing magdala kanaku keng eskwela uling matalusad la reng dalan"
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry008_spk008.wav,Ing kanakung tatang gagawan na naman ita. Ing pamagkomyut nung e masanting ing panaun neng misan delikadu ya.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry009_spk008.wav,"Nung munta kami kareng aliwang balen, maralas kaming sasake keng tren. Mabilis ya at atin yang masanting a babatyawan."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry010_spk008.wav,Diyang aku. Buri kung lalawen ing marangle keng awang.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry011_spk008.wav,Magbisikleta ku keng baryu mi. Masaya yang aktibidad at makasaup ya kanaku ban maging aktibo.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry012_spk008.wav,Buri ku naman ing magbisikleta. Iti ing magpakimut kanaku kabang gagawan ku ing bage-bage.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry013_spk008.wav,Maralas kaming maka seatbelt keng saken ampo helmet keng motor.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry014_spk008.wav,"Ing kaligtasan mumuna, parati. Agyang makuyad a pamaglakbe malyari yang maging mapanganib."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry015_spk008.wav,"Ing pamanyulagpo masaya ya, lalu na keng mumunang besis. Ing pamag batyo keng awang makapagmulala ya."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry016_spk008.wav,Wa! Makalawe ku mu keng awang inyang mumunang besis kung sinulapo.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry017_spk008.wav,Magagamit la reng tricycle keng pamaglakbe kareng malapit a lugar.
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry018_spk008.wav,"Wa, lalu na kareng lugal a limitadu ing transportasyun."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry019_spk008.wav,"Neng bengi, mabagal kaming magmaneho, makabuklat la reng sulu mi, at manatili kaming alertu."
data/Cleaned_Audio_Files/(008) Gieal/cat06_entry020_spk008.wav,Mas masanting ing ligtas kesa keng magsisi. Ing pamagmaneho neng bengi malyari yang maging masakit.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry001_spk009.wav,Masala at mapali ing aldo ngeni. Perpektu para keng pamagbisikleta o piknik.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry002_spk009.wav,"Wa, masanting ing panaun ban lumwal at magsaya."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry003_spk009.wav,Maralas kung magdalang payung nung mauran ing panaun uling ing biglang uran karaniwan ya mu keng lugar mi.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry004_spk009.wav,"Neng masikan ing uran, manatili kami mu kilub at manalbe kareng patak ning uran keng bubungan."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry005_spk009.wav,"Masikan ing angin nabengi, mesira la ding mapilan a sanga ning dutung!"
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry006_spk009.wav,Kekami rin! Deng bulung atyu la keng dalan.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry007_spk009.wav,"Neng panaun ning kaleldo, ing dikut maging kayumanggi la ampo ing egana-gana maalikabuk la."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry008_spk009.wav,"Wa, anyang ditak mu ing uran, adyang ing gabun lupa yang mapagal."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry009_spk009.wav,"Napun, ating bagyu. Atin masikan a duldul ampo kildap keng mabilug a bengi."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry010_spk009.wav,Balu ku! Ing banua makatakut ya pero metung yang bage a makapagmulala.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry011_spk009.wav,Buri ku nung makananu yang mas marimla ing angin balang abak.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry012_spk009.wav,"Lakwas na nung e pa matas ing aldo, presku ya."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry013_spk009.wav,"King bale, magrecycle kaming bote ampong papel ban makasaup king kapaligiran."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry014_spk009.wav,I kami man. Deng mangalating bage atin lang maragul a epektu.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry015_spk009.wav,"Deng tau keni mananam lang dutung neng Labor Day, makasaup ya keng climate change."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry016_spk009.wav,"Masanting yan. Ing dutung mamiye lang salilungan, a kailangan tamu tagana."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry017_spk009.wav,Ing polusyun ibat kareng saken ampo pabrika kakatmuan ne ing angin ning makapinsalang gas.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry018_spk009.wav,Mas malala ya kareng mangaragul a balen. Mas masakit mangisnawa minsan.
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry019_spk009.wav,"Malagad mu ing mamayun keni, pero magsane kaming safety drills."
data/Cleaned_Audio_Files/(009) Antonio/cat04_entry020_spk009.wav,Maralas kaming mamulut basura ban makasaup keng pamaglingap keng kapaligiran.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry001_spk009.wav,"Balang abak, mamangan kung nasi, pritung ebun, ampo mapaling tsokolati para keng almusal."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry002_spk009.wav,"King pagtuan, maralas kung magdalang bakal ibat king bale kalupa ning arobu ampong gule."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry003_spk009.wav,Aku rin. I ima ku parati yang magsadiang bakal para kaku.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry004_spk009.wav,"Balang Byernis, ing pamilya ku mamangan kami king paboritu ming pipanganan para makapag-paynawa kayari ni makabang paruminggu."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry005_spk009.wav,"Masaya ya ita. Makanyan mu naman ing gagawan mi, lalu na nung maging stressful ing obra."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry006_spk009.wav,"Kareng espesyal a okasyun, maglutu kaming lechon, pancit, ampong kare-kare."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry007_spk009.wav,"Misan, susubukan ku la deng bayung recipe kalupa ning pasta ampo sushi. Masaya ing mag experiment."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry008_spk009.wav,Gagawan ku naman ita. Bayu ku pa mu abalu nung makananu yang gawan ing ramen.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry009_spk009.wav,"At potang lulwal kami neng gatpanapun, pane kung pupunta kareng street food kalupa ning fish balls, kwek-kwek, o isaw."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry010_spk009.wav,"Aku man. Mura la, manyaman la, at magpaganaka la kaku keng high school."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry011_spk009.wav,Tiru na kung ma ku nung makananu maglutung sigang. Buri kung kakanan iti neng mauran.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry012_spk009.wav,Alang maka agwanta keng pali ning silyo ning sigang potang makulimlim ya ing kilwal.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry013_spk009.wav,Maralas kaming magnipun prutas kalupa da reng mangga ampo sagin anting pagmayumu.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry014_spk009.wav,"Wa, mag stock kami naman. Metung yang masustansyang alternatibu."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry015_spk009.wav,"Neng sabadu-duminggu, aku ampo reng kapatad ku maglutu kaming cookies ampo cakes. Manyaman ing bawu ning bale."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry016_spk009.wav,"Keng bale mi, maralas kaming maglutu brownies ampo kakanan mi lang bayu ibat keng oven."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry017_spk009.wav,Miminum kung dakal a danum aldo-aldo ban manatili kung masikan.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry018_spk009.wav,Mayap a gawi yan! Susubukan ku naman pangilagan ing soft drinks.
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry019_spk009.wav,"Maralas kaming pupunta palengki para kareng sagiwang gule, karni, ampo seafood."
data/Cleaned_Audio_Files/(009) Antonio/cat05_entry020_spk009.wav,I kami mu rin. Ala nang masanting pa kareng sagiwang sangkap neng maglutu.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry001_spk009.wav,"Balang abak, sake kung dyip papunta eskwela. Parati kung mamako maranun ban pangilagan ing traffic."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry002_spk009.wav,Diyang aku. Mebyasa kung mako mas maranun o mitauli ku.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry003_spk009.wav,"Megplanu kami keng bakasyon ning pamilya mi anyang milabas a bulan, meg-book kaming flights ampo hotel maranun."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry004_spk009.wav,Mayap yan! Gewa mi ya naman ita keng milabas a summer. Mekaligtas kami keng dakal a stress.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry005_spk009.wav,Maralas maglakad ku mu papunta keng grocery. Mas mura ya kesa keng magmaneho.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry006_spk009.wav,Oyta ing gagawan ku potang e ku mamalagwa. Masanting mu naman para keng kapaligiran.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry007_spk009.wav,"Neng mauran, i tatang ku ing magdala kanaku keng eskwela uling matalusad la reng dalan"
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry008_spk009.wav,Ing kanakung tatang gagawan na naman ita. Ing pamagkomyut nung e masanting ing panaun neng misan delikadu ya.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry009_spk009.wav,"Nung munta kami kareng aliwang balen, maralas kaming sasake keng tren. Mabilis ya at atin yang masanting a babatyawan."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry010_spk009.wav,Diyang aku. Buri kung lalawen ing marangle keng awang.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry011_spk009.wav,Magbisikleta ku keng baryu mi. Masaya yang aktibidad at makasaup ya kanaku ban maging aktibo.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry012_spk009.wav,Buri ku naman ing magbisikleta. Iti ing magpakimut kanaku kabang gagawan ku ing bage-bage.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry013_spk009.wav,Maralas kaming maka seatbelt keng saken ampo helmet keng motor.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry014_spk009.wav,"Ing kaligtasan mumuna, parati. Agyang makuyad a pamaglakbe malyari yang maging mapanganib."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry015_spk009.wav,"Ing pamanyulagpo masaya ya, lalu na keng mumunang besis. Ing pamag batyo keng awang makapagmulala ya."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry016_spk009.wav,Wa! Makalawe ku mu keng awang inyang mumunang besis kung sinulapo.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry017_spk009.wav,Magagamit la reng tricycle keng pamaglakbe kareng malapit a lugar.
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry018_spk009.wav,"Wa, lalu na kareng lugal a limitadu ing transportasyun."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry019_spk009.wav,"Neng bengi, mabagal kaming magmaneho, makabuklat la reng sulu mi, at manatili kaming alertu."
data/Cleaned_Audio_Files/(009) Antonio/cat06_entry020_spk009.wav,Mas masanting ing ligtas kesa keng magsisi. Ing pamagmaneho neng bengi malyari yang maging masakit.
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry001_spk011.wav,"Megshopping ku napun, oneng asna kamal ngan."
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry002_spk011.wav,Asubukan mu nang mengutang bawas?
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry003_spk011.wav,"Wa, sabi ku, “pweding dinan bawas nung marakal ku salwan?”"
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry004_spk011.wav,Sinabi da apin na ita ing presyu.
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry005_spk011.wav,"Kasakit na, parati ku kasing lalawe presyu online bayu sali."
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry006_spk011.wav,Yaku rin. Misan mas mura pa online kesa pisalwanan.
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry007_spk011.wav,Tutu. Tatanggap la namang gcash?
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry008_spk011.wav,"Wa, tanggap lang gcash ampon credit cards."
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry009_spk011.wav,"Awa, misan akalingwan ke ing pitaka ku anya e ku mekapamayad counter."
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry010_spk011.wav,Aru! Peburen daka ban mamabayad kabalik?
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry011_spk011.wav,"Wa, oneng makarine. Mas masanting ing ligtas kesa keng magsisi."
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry012_spk011.wav,Mekatadwa ka mesingil keng metung a bage?
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry013_spk011.wav,"Wa! Yaku mu naman anyang milabas a bulan, mengutang kung refund."
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry014_spk011.wav,Kalambat da reng refund e.
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry015_spk011.wav,Inya pin mas buri kung gumamit cash patse malyari.
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry016_spk011.wav,"Patse atin kang loyalty card, mamye lang puntos ustung sali ka."
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry017_spk011.wav,Tutu. Menipun kung puntus para keng libri.
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry018_spk011.wav,"Maswerti ka! Kanita, apitna ke ing sweldu ku kareng gadyet."
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry019_spk011.wav,Susubukan ku ping mamadyet ngeni oneng e na milyari.
data/Cleaned_Audio_Files/(011) Carmina/cat07_entry020_spk011.wav,Makanyan ku naman. Masanting nang magplanu kesa magisan ing pera.
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry001_spk011.wav,Komusta na ka?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry002_spk011.wav,Nokarin ka makatuknang?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry003_spk011.wav,"Ot kaburi mung panigaralan ing Spanish ngeni, kaybat dareng milabas a banwa?"
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry004_spk011.wav,Kapilan mu araramdaman a masipag ka neng abak o neng bengi na?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry005_spk011.wav,Ninung menuru keka nung makananung maglutung manyaman a pasta?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry006_spk011.wav,Nanung klasing libru ing buri mung babasan istung ala kang gagawan?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry007_spk011.wav,Nokaring pipanganan ing pupuntalan mu neng bisa kang mangang maparas a pamangan?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry008_spk011.wav,Makananu meng sasamasan ing oras mu ban maging yang masalese agyang okupadu ka iskedyul?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry009_spk011.wav,Ot ali ka minta keng pamitipun napun? Masalese na ngan?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry010_spk011.wav,"Nokarin ka meragul, ampon makananu ya ing kayanakan mu kanita?"
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry011_spk011.wav,Nanung peka buri mung gagawan neng bisa kang mag-relax kaybat na ning makaba at mapagal a aldo?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry012_spk011.wav,Ninu ing taung memyeng marakal a inspirasyun king kekang bie?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry013_spk011.wav,Kapilan ka megumpisang tinukup gitara ampon makananu kalwat bayu ka mebyasa?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry014_spk011.wav,"Para keka, bakit dakal la reng tau a magkasakit sasamasan ing karelang oras?"
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry015_spk011.wav,Makananu ka karalas mamunduk ampong nokarin ya ing pekaburi mung dadalanan?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry016_spk011.wav,Nanung pelikula ing arekomenda mu a masayang alben king bengi?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry017_spk011.wav,Ninu ing taung tauli mung pakisabyan bayu ka matudtud nabengi?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry018_spk011.wav,Nanu la reng bage a magpasikan keka ban akabyusan mu la reng masasakit a aldo?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry019_spk011.wav,Nokarin ku kaya manakit pekamalapit a botika a makabuklat pa king oras ayni?
data/Cleaned_Audio_Files/(011) Carmina/cat09_entry020_spk011.wav,Kapilan ka tauling sinubuk bayung bage?
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry001_spk011.wav,Inalben ke ing pamag albug naning aldo keng gulut na ning bunduk
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry002_spk011.wav,Kasanting daramdaman. Sana ikit ke mu naman.
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry003_spk011.wav,Mabagal kung linakad pasibayu keng kwartung letratuan. Balang pinta balamu metung yang istorya
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry004_spk011.wav,Buri ke istung magsalita ya ing sining nang anti ita.
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry005_spk011.wav,"Lupa yang abandunadu ing baleng ayta, atin neng tanaman keng pader, alikabuk gyang nokarin"
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry006_spk011.wav,Balamu mekalingwan yang pilang banwa
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry007_spk011.wav,"Kala-kalake ka keng basung ayan,i bat yapa kang apu ku iyan."
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry008_spk011.wav,E ka mikakunu. Tatalnan keng masalese.
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry009_spk011.wav,Ikit ko deng lumang letratrung akalingwan kuna.
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry010_spk011.wav,Makananu kalalam naka tiran ning memorya.
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry011_spk011.wav,"Inyang dinatang ne ing uran, tinikdo kumu keta."
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry012_spk011.wav,"Ing bawu na ning uran, parati nakung babalik keng kakung kayanakan."
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry013_spk011.wav,"Asna kasikan ing boses na, kabang babasan ne ing sulat."
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry014_spk011.wav,Mabayat siguru ing panamdaman na nita.
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry015_spk011.wav,"Masalusu kung milayi, ditak namu e dana agyu deng bitis ku."
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry016_spk011.wav,"Kayi ali ka tinuknang, sikan ning lub ita."
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry017_spk011.wav,"Anyang magkanta ya, ya mu ing ikit naning mata ku."
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry018_spk011.wav,Apin yan tutung panamdaman ning tutung prisensya.
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry019_spk011.wav,"Atyu ku king gilid na ning entabladu, mag nerbyus oneng makasadya ku"
data/Cleaned_Audio_Files/(011) Carmina/cat13_entry020_spk011.wav,Oneng tinakbang kapa mu rin payarap.
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry001_spk013.wav,Atyu naka keng mall?
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry002_spk013.wav,"Ali pa, maglakad ku ibat  keng bus stop ngeni."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry003_spk013.wav,Sanung pasbul ing gagamitan mu?
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry004_spk013.wav,"Ita keng malapit food court, mas malapit ya."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry005_spk013.wav,"Sige, panenayan daka keng escalator."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry006_spk013.wav,Ibat ka keng bandang pangulu o bandang mauli?
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry007_spk013.wav,"Ibat ku keng mauli, malala ya ing trapik."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry008_spk013.wav,Akikit me ing fountain keng libutad?
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry009_spk013.wav,"Wa, limpasan ku ne ngeni."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry010_spk013.wav,"Likoru ka king wanan kaybat ning fountain, atyu ya ing escalator karin."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry011_spk013.wav,"Ikwa ku ne, mukyat naku kanyan."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry012_spk013.wav,Atsu na ka pin keng kadwang palapag?
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry013_spk013.wav,"Wa, makatuknang ku malapit keng bookstore."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry014_spk013.wav,"Sige, lumakad naku papunta ken."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry015_spk013.wav,Akikit mu kung menibat keng kayli?
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry016_spk013.wav,"Ali pa, lalawen kula reng tau."
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry017_spk013.wav,Pepepe ku ngeni ban akakit mu ku.
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry018_spk013.wav,Ayta pala ika! Lumapit naku.
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry019_spk013.wav,Lumakad tamu diretsu keng food court.
data/Cleaned_Audio_Files/(013) Joaquin/cat10_entry020_spk013.wav,Atyu ya mu keng wanan.
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry001_spk013.wav,Malyari meng pakidwag kanaku ing charger keng lamesa? Kaylangan keng i-charge ing selpon ku ngeni.
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry002_spk013.wav,"O sige, oini na. Pakisabi mu namu kaku nung atin ka pang kailangan."
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry003_spk013.wav,"E me kakalingwang isara ing pasbul kalako mu, lalu na nung alang tau keng bale."
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry004_spk013.wav,"Uwa, siguraduan kung maka sara ya, salamat keng paganaka"
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry005_spk013.wav,Malyari mukung sopan ipanik deng bag areni? Milalu la kasi mabayat para kanaku.
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry006_spk013.wav,Alang problema. Ibwat ko deng aliwa ban mas maligwa keka.
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry007_spk013.wav,Malyari meng i-email ing report kanaku bayu miras alas singku? Bantang a-review ke pa bayu ing pulung.
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry008_spk013.wav,"Awa sige, ibie ke keka bayu ita. Sana makasaup ya keka king pulung."
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry009_spk013.wav,"Panayan muku keng arap, kwanan kemu ing jacket ku kayi lumwal nku."
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry010_spk013.wav,"E ka mamaligwa, panenayan daka keni"
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry011_spk013.wav,Malyari meng palino pasibayu ing sinabi mu? Ali ke kasi ikwa nung nanung buri mung sabyan.
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry012_spk013.wav,O sige. Sabyan keng mas malino keka ngeni
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry013_spk013.wav,Tuknang kapa mag-scroll tsaka ka makiramdam. Atin kung sabyang maulaga.
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry014_spk013.wav,"Ay, panupaya.  Makiramdam naku, nanu ya ing sabyan mu?"
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry015_spk013.wav,"Malyaring bagalan me ing pamagasalita mu ban antindyan daka, ali ke mumunang lengguwahe ing Inglis."
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry016_spk013.wav,"Ah, uwa.. Bagalan kuna. Pasensya naka ne."
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry017_spk013.wav,"Paganaka mu kanaku a tugtugan ko deng tanaman bukas abak, pota langi no naman."
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry018_spk013.wav,Alang problema. Mumunang sabyan ku keka ita kinabukasan
data/Cleaned_Audio_Files/(013) Joaquin/cat11_entry019_spk013.wav,"Sabyan mu ing tutu kanaku, mas buri kung damdaman direkta ing tutu."
